time,displacement_u_y,load_rf_y,nonlinear_iterations,simulation_time,sum_nonlinear_iterations,total_increments
0,0,0,0,0,0,0
0.01,0,0,0,17.014121358,0,1
0.025,0.00035136104367236,3.4995483304421,1,74.358662131,1,2
0.0475,0.00069750817524146,7.834276421802,1,105.412404201,2,3
0.08125,0.00120597281914,13.445304466836,1,131.089579617,3,4
0.131875,0.0019574110904332,21.911837720061,1,157.534570692,4,5
0.2078125,0.0030817727131165,34.675355142643,1,184.76492918,5,6
0.32171875,0.0048087261170153,54.223474813823,1,211.567007604,6,7
0.492578125,0.0074103373519433,83.496714833862,1,238.459374571,7,8
0.7488671875,0.011304403840522,126.75299528171,1,265.390706392,8,9
1.13330078125,0.017106957863439,191.46086761475,1,291.956082292,9,10
1.63330078125,0.024660198059112,277.31379579324,1,318.23052181,10,11
2.13330078125,0.032288390144427,367.20416425425,1,344.742605211,11,12
2.63330078125,0.039963958103788,456.51764119906,1,371.292851885,12,13
3.13330078125,0.047690548069111,546.42136439591,1,397.663305918,13,14
3.63330078125,0.055441802541639,635.38237143669,1,424.710053826,14,15
4.13330078125,0.063201527500157,724.02416879083,1,451.798542712,15,16
4.63330078125,0.070968021161345,812.19311991352,1,479.511419294,16,17
5.13330078125,0.0787319299173,900.26933699797,1,506.942258402,17,18
5.63330078125,0.086492224798489,989.14012692338,1,534.404463736,18,19
6.13330078125,0.094252516768699,1077.7251579301,1,561.713866163,19,20
6.63330078125,0.1020086968297,1165.2813118415,1,589.15504841,20,21
7.13330078125,0.10976018669055,1252.0645955655,1,616.385812041,21,22
7.63330078125,0.11750988664302,1337.9892510207,1,643.536742663,22,23
8.13330078125,0.12525094985258,1423.809268262,1,670.92629755,23,24
8.63330078125,0.13298729427074,1510.0330121328,1,698.311574401,24,25
9.13330078125,0.14072077756958,1590.9498614537,1,726.019602646,25,26
9.63330078125,0.14843106531935,1677.3255509764,1,753.800125106,26,27
10.13330078125,0.1561363225013,1766.752744042,1,781.418022736,27,28
10.63330078125,0.16383183638338,1855.1313118416,1,809.408823871,28,29
11.13330078125,0.17151964633592,1942.8975904727,1,837.893074318,29,30
